deployment_id,deployment_type,workload_type,cpu_cores,memory_gb,cpu_utilization,memory_utilization,startup_time_seconds,overhead_factor,datacenter_location,pue,renewable_energy_pct,deployment_duration_hours,auto_scaling_enabled,scale_events_per_day,network_io_gbps,storage_io_iops,storage_type,energy_consumption_kwh,carbon_emissions_kg_co2eq,resource_efficiency_score,month_deployed,cost_per_hour_usd
deploy_01112,vm,ml_training,8,2,0.483,0.505,17.95,0.28,US_West,1.47,0.342,3471.01,False,0.0,1.779,9317.1,ssd,517.6964,102.257,56.08,1,0.5108
deploy_01113,container,web_service,1,128,0.604,0.524,5.86,0.059,Australia,1.54,0.451,,False,0.0,1.023,4914.2,ssd,2108.1011,809.5508,68.12,11,1.4149
deploy_01114,vm,web_service,2,2,0.545,0.318,15.46,0.268,EU_Central,1.15,0.315,755.42,False,0.0,20.91,3408.5,nvme,27.2728,6.127,53.29,7,0.1912
deploy_01115,container,data_processing,2,1,0.581,0.714,1.97,0.037,Australia,1.34,0.142,5406.96,True,5.0,1.773,3908.8,hdd,178.9189,102.3766,73.54,6,0.1446
deploy_01116,container,microservice,32,32,0.372,0.46,3.17,0.033,Australia,1.37,0.495,7514.67,True,5.0,0.436,8372.4,ssd,3731.5858,1239.9665,57.71,8,2.0144
deploy_01117,vm,data_processing,16,2,0.488,0.651,,0.19,Asia_Pacific,1.48,0.755,7225.04,False,0.0,1.273,6114.5,ssd,1990.814,293.2049,63.34,12,0.8703
deploy_01118,vm,data_processing,4,128,0.95,0.52,60.97,0.259,US_East,1.44,0.735,2022.37,True,6.0,0.941,2580.3,ssd,1164.9008,118.3053,75.82,8,1.5056
deploy_01119,container,web_service,32,2,0.651,0.537,3.08,0.036,Australia,1.38,0.819,7174.77,True,7.0,0.868,923.3,hdd,3954.3162,476.5468,,7,1.6966
deploy_01120,container,cache_service,4,64,0.429,0.9,2.94,0.041,Australia,1.5,0.53,449.76,False,0.0,0.156,4832.9,ssd,79.4357,26.1499,72.94,11,0.8785
deploy_01121,container,database,1,4,0.595,0.876,2.31,0.04,US_West,1.33,0.116,1869.5,True,5.0,6.451,5310.1,hdd,42.5437,11.2859,78.87,5,0.1285
deploy_01122,container,api_gateway,8,64,0.636,0.427,5.5,0.083,EU_Central,1.25,0.111,2136.6,True,10.0,0.773,7837.4,nvme,523.2933,162.7837,65.77,2,1.0716
deploy_01123,vm,database,2,32,0.137,0.9,15.25,0.18,US_West,1.26,0.78,3631.38,False,0.0,1.065,2655.6,nvme,193.1709,12.7349,57.06,9,0.4342
deploy_01124,container,data_processing,16,128,0.95,0.668,1.21,0.053,Asia_Pacific,1.48,0.164,2926.01,False,0.0,0.545,5978.9,nvme,2182.2635,,86.46,12,2.1759
deploy_01125,vm,database,1,64,0.495,0.9,33.68,0.063,US_West,1.34,0.765,8467.67,False,0.0,0.429,7276.0,ssd,1044.0854,73.6884,74.91,3,0.7514
deploy_01126,vm,streaming,16,32,0.591,0.658,15.16,0.214,Australia,1.43,0.36,,True,9.0,0.145,2623.1,hdd,1869.1966,837.8024,66.97,5,1.1394
deploy_01127,vm,database,2,8,0.262,0.801,17.78,0.154,US_East,1.39,0.697,4757.49,False,0.0,0.297,4039.4,ssd,164.8259,19.953,,1,0.2325
deploy_01128,container,batch_processing,2,128,,0.685,2.31,0.075,US_West,,0.637,8598.75,False,0.0,1.115,5493.2,ssd,3407.4832,370.8686,86.32,3,1.4586
deploy_01129,vm,data_processing,1,4,,0.495,17.85,0.382,Nordic,1.13,0.649,2867.28,False,0.0,0.244,1004.6,nvme,81.6267,,61.65,1,0.101
deploy_01130,container,microservice,4,1,0.276,0.644,3.31,0.036,US_West,1.35,0.659,4634.05,True,4.0,1.168,7083.4,ssd,213.2278,21.7898,59.3,11,0.2301
deploy_01131,vm,microservice,1,64,0.1,,37.97,,Australia,1.29,0.775,3734.72,False,,3.095,8377.9,hdd,304.8453,,33.35,12,0.7259
deploy_01132,vm,cache_service,1,2,0.1,0.766,,0.263,EU_Central,1.56,0.647,832.96,False,,0.354,3063.3,nvme,11.868,1.4303,49.09,7,0.1458
deploy_01133,container,data_processing,2,32,0.95,0.833,4.7,0.009,EU_Central,1.43,0.22,2142.95,True,5.0,1.167,1418.3,nvme,280.3943,76.5626,92.72,1,0.5145
deploy_01134,container,data_processing,1,2,0.672,0.577,1.48,0.049,US_East,1.41,0.187,,True,5.0,4.29,8189.0,hdd,,20.3711,72.71,9,0.1667
deploy_01135,container,streaming,1,64,0.95,0.402,1.3,0.053,US_East,1.46,0.699,7442.17,False,0.0,0.473,,ssd,1582.062,190.1926,78.49,3,0.7289
deploy_01136,container,batch_processing,32,8,0.358,0.743,1.54,0.058,Australia,1.33,0.437,5189.96,True,3.0,5.499,281.4,hdd,2026.3375,788.0813,64.86,6,
deploy_01137,container,data_processing,32,4,0.95,0.886,2.63,0.023,US_West,1.21,0.187,1797.52,False,0.0,21.332,7122.3,nvme,1145.7999,,93.9,7,1.6946
deploy_01138,container,batch_processing,32,8,0.82,0.776,0.73,0.036,Canada,1.4,0.728,5294.05,False,0.0,0.89,5815.4,nvme,3327.59,135.8524,84.97,3,1.7646
deploy_01139,vm,cache_service,32,2,0.1,0.827,12.15,0.064,Nordic,1.24,0.68,2262.6,True,4.0,0.642,9694.6,hdd,542.3118,16.5928,56.89,7,1.7004
deploy_01140,vm,ml_training,4,2,0.592,0.658,47.69,0.206,Australia,1.47,0.822,3959.19,True,9.0,9.754,7463.8,ssd,333.2195,39.9349,67.25,7,0.3128
deploy_01141,vm,web_service,8,64,0.692,0.38,33.58,0.169,EU_Central,1.25,0.48,2753.3,True,7.0,,9227.1,hdd,795.5741,142.5037,63.99,6,1.1103
deploy_01142,vm,streaming,8,2,0.314,0.6,18.65,0.261,Canada,1.06,0.578,1694.16,True,,0.102,6455.0,ssd,155.1557,9.2629,52.74,8,0.46
deploy_01143,container,microservice,1,4,0.372,0.269,3.45,0.07,Australia,1.43,0.613,3439.68,True,7.0,1.954,1670.4,ssd,75.376,19.2223,50.85,6,0.1551
deploy_01144,container,data_processing,4,32,,0.704,0.53,0.049,EU_Central,1.39,0.621,8643.46,True,6.0,1.167,9141.1,ssd,987.9522,131.0015,68.54,1,0.5807
deploy_01145,container,database,8,1,0.458,0.791,1.13,0.044,Australia,1.6,,260.82,False,0.0,1.004,1123.3,ssd,32.92,13.5071,70.74,3,0.4491
deploy_01146,vm,web_service,2,64,0.501,0.236,19.77,0.302,US_West,1.18,0.629,3756.02,False,0.0,7.663,5034.3,nvme,590.6517,,48.06,10,0.8125
deploy_01147,vm,api_gateway,32,4,0.331,0.355,11.66,0.16,Asia_Pacific,1.56,0.767,4930.62,True,5.0,0.195,9474.8,ssd,2310.1317,322.4796,49.1,3,
deploy_01148,container,microservice,4,16,0.327,0.541,2.37,0.036,Nordic,1.32,0.125,3823.63,False,0.0,0.483,8951.1,ssd,288.7867,24.5725,58.22,7,0.4248
deploy_01149,vm,microservice,1,128,0.32,0.28,18.27,0.284,US_East,1.24,0.22,8056.16,True,5.0,0.141,8672.3,nvme,1815.9072,566.7725,42.69,3,1.4202
deploy_01150,container,api_gateway,2,4,0.473,0.489,3.06,-0.028,US_West,1.33,0.62,4543.01,True,6.0,1.296,9603.9,ssd,,18.0117,64.41,7,0.224
deploy_01151,vm,streaming,2,16,0.536,0.688,14.25,0.066,Australia,,,1550.33,False,0.0,1.358,2253.4,nvme,94.4102,9.4382,70.12,8,0.2778
deploy_01152,vm,database,16,16,0.608,0.218,176.11,0.152,US_West,1.27,,537.9,True,3.0,1.707,5175.2,ssd,167.9852,28.0745,56.32,7,1.0058
deploy_01153,container,batch_processing,32,64,0.942,0.877,2.21,0.049,Asia_Pacific,1.49,0.329,4134.81,False,0.0,0.17,6396.2,ssd,4023.5406,1515.3033,92.49,8,2.2576
deploy_01154,vm,cache_service,1,128,0.288,0.9,17.78,0.119,US_East,1.24,0.798,1038.94,True,5.0,1.82,6952.2,nvme,190.7077,15.3923,64.95,11,1.3736
deploy_01155,vm,streaming,32,4,,0.362,10.15,0.175,Canada,1.26,0.784,3612.19,True,4.0,,3342.5,ssd,1793.9739,58.1224,57.71,2,1.7009
deploy_01156,container,database,1,2,0.375,0.9,0.99,0.046,US_East,1.25,0.842,1508.85,False,0.0,0.079,3708.3,nvme,21.0307,1.3265,70.6,10,0.1484
deploy_01157,vm,ml_training,32,4,0.45,,125.41,0.148,US_East,1.33,0.311,3543.7,True,3.0,4.369,3557.3,nvme,1620.2715,446.5724,67.54,4,1.7217
deploy_01158,vm,api_gateway,16,2,0.673,0.406,38.5,0.12,Canada,1.13,0.607,3300.73,True,4.0,0.549,8391.1,hdd,831.4633,46.2315,,6,0.8352
deploy_01159,vm,cache_service,8,4,0.235,0.841,15.94,0.149,EU_Central,1.33,0.651,5903.17,False,0.0,2.802,2629.4,hdd,500.9079,61.2116,60.18,1,0.5131
deploy_01160,container,cache_service,4,64,0.268,0.9,1.73,0.081,Canada,1.27,0.418,4482.79,False,0.0,1.814,6004.9,ssd,566.3491,,65.29,2,0.9296
deploy_01161,vm,ml_training,2,32,0.84,0.306,111.11,0.32,Nordic,1.23,0.826,4339.68,True,5.0,1.191,185.7,hdd,589.1683,10.2601,63.19,5,0.4915
deploy_01162,vm,streaming,4,64,0.407,0.725,25.78,0.197,US_East,1.43,0.321,5115.16,False,0.0,0.418,,hdd,959.3975,260.5664,62.13,12,0.9307
deploy_01163,vm,cache_service,16,128,0.242,0.9,22.94,0.28,Nordic,1.2,,4597.17,False,0.0,0.695,3373.4,hdd,1596.6542,23.391,58.29,6,
deploy_01164,vm,api_gateway,2,128,0.469,0.156,11.38,0.132,EU_Central,1.3,0.598,561.6,True,4.0,0.815,2586.6,ssd,149.0776,20.9952,49.46,9,1.4224
deploy_01165,vm,database,32,4,0.179,0.563,33.26,,Canada,1.36,0.791,7602.16,True,5.0,7.934,9664.3,hdd,2549.6886,79.8574,48.7,1,1.6896
deploy_01166,vm,batch_processing,16,64,0.693,0.828,32.05,0.225,Canada,1.18,0.587,,False,0.0,3.3,8734.8,hdd,1104.208,64.4202,75.81,7,1.4875
deploy_01167,vm,data_processing,16,32,0.627,,42.26,0.157,Nordic,1.21,0.401,2029.99,False,0.0,0.376,3328.4,hdd,639.3872,38.299,76.43,2,1.1584
deploy_01168,vm,api_gateway,16,16,0.348,0.306,13.25,0.062,US_West,1.4,0.503,7801.43,False,0.0,1.072,4545.2,ssd,1790.211,256.9421,51.24,6,0.9715
deploy_01169,vm,cache_service,8,16,0.121,0.807,50.48,0.213,US_West,1.33,0.691,8142.21,False,,0.462,,ssd,765.6631,68.7442,52.65,7,0.6448
deploy_01170,container,web_service,8,4,0.464,0.65,3.55,0.057,Canada,1.12,0.503,7217.36,False,0.0,0.057,6413.5,hdd,685.311,51.12,66.34,11,0.4806
deploy_01171,vm,microservice,1,4,0.185,,30.09,0.063,Australia,,0.447,6530.52,True,9.0,2.028,1785.1,hdd,107.0965,39.6962,54.31,8,0.1883
deploy_01172,vm,web_service,4,2,0.259,0.441,13.64,0.231,US_East,1.3,0.412,8506.57,True,6.0,1.247,,nvme,446.1165,98.4589,46.64,7,0.3108
deploy_01173,vm,streaming,32,8,0.475,0.791,10.73,0.205,US_West,1.23,,1562.87,True,8.0,0.172,9651.9,ssd,725.3739,165.2636,66.58,5,1.7658
deploy_01174,vm,ml_training,1,128,0.558,,72.24,0.121,Asia_Pacific,1.38,0.118,4863.63,False,0.0,0.555,2142.7,ssd,1409.0261,745.6379,73.71,3,1.3782
deploy_01175,vm,cache_service,1,1,0.179,0.197,18.59,0.262,Nordic,1.11,0.605,8292.67,False,0.0,1.027,8204.2,ssd,82.2617,3.1325,35.19,8,0.1259
deploy_01176,vm,data_processing,8,32,0.791,0.9,36.61,0.28,Nordic,1.0,0.357,4994.0,False,0.0,0.347,351.6,hdd,1065.0094,64.5643,80.24,6,0.761
deploy_01177,vm,database,32,32,0.428,0.491,11.86,0.176,US_West,1.32,0.707,541.46,False,0.0,0.279,8952.8,nvme,273.4395,24.0555,56.57,11,1.9434
deploy_01178,container,database,8,64,0.434,0.877,4.7,0.07,Australia,1.37,0.567,2296.53,True,6.0,1.385,354.6,nvme,504.943,152.9702,71.59,9,1.0656
deploy_01179,vm,microservice,4,1,0.368,0.431,23.93,0.125,Nordic,1.35,0.288,,True,7.0,2.475,8245.1,ssd,82.5885,5.7891,53.9,6,0.3014
deploy_01180,vm,web_service,1,2,0.386,0.545,13.8,0.276,Australia,1.44,0.185,7007.47,True,4.0,1.289,2693.7,nvme,139.0872,79.3113,53.53,12,
deploy_01181,container,batch_processing,32,8,,0.9,0.89,0.067,Nordic,1.3,0.163,1961.16,True,2.0,1.966,2971.0,hdd,1302.2685,109.0406,92.98,9,1.7508
deploy_01182,container,cache_service,2,2,0.346,0.9,3.03,0.059,Canada,1.15,0.263,2812.06,True,4.0,0.352,1031.6,ssd,,6.971,69.08,4,0.2112
deploy_01183,container,cache_service,8,16,,0.794,8.2,0.066,US_East,1.52,0.341,,True,5.0,0.346,2467.9,ssd,1048.5273,276.4779,66.74,3,0.6146
deploy_01184,container,data_processing,32,128,0.911,0.712,0.94,0.048,US_West,1.4,0.27,7231.64,True,4.0,1.991,1265.0,ssd,7318.6573,1603.7295,86.36,4,2.9759
deploy_01185,vm,microservice,1,64,0.1,0.636,33.75,0.222,Asia_Pacific,1.66,0.752,199.92,False,0.0,2.456,5978.7,hdd,,3.1831,46.41,7,
deploy_01186,container,streaming,1,16,0.502,0.406,4.29,0.027,Canada,1.29,0.136,3687.28,True,6.0,2.745,1907.8,hdd,149.5521,19.3726,61.47,4,
deploy_01187,vm,database,2,32,0.368,0.577,29.56,0.153,Nordic,1.2,0.729,1239.29,False,0.0,1.651,5549.1,hdd,81.5247,2.2105,57.44,12,0.4686
deploy_01188,container,cache_service,32,128,,0.9,9.83,0.039,US_West,1.36,0.397,4928.75,True,5.0,0.851,1539.2,ssd,2362.483,427.1716,65.09,9,2.9342
deploy_01189,container,api_gateway,2,2,0.475,0.433,,0.039,Asia_Pacific,1.57,0.35,7798.8,False,0.0,0.725,4859.8,ssd,272.6019,106.3659,60.82,2,0.1362
deploy_01190,vm,batch_processing,1,16,0.1,0.791,,0.178,Asia_Pacific,1.49,0.788,7531.53,False,0.0,2.032,853.7,nvme,229.3954,29.1688,52.39,10,0.243
deploy_01191,container,streaming,8,2,0.116,0.657,0.97,0.027,EU_Central,1.41,,1738.83,False,0.0,1.283,6355.6,hdd,119.4262,12.3217,53.54,5,0.4435
deploy_01192,vm,streaming,4,4,0.662,0.311,10.59,0.132,Canada,1.22,0.174,7509.57,False,0.0,,7463.1,ssd,561.3517,,61.89,7,0.3016
deploy_01193,vm,web_service,16,2,0.136,0.1,18.94,0.25,US_East,1.42,0.242,7039.1,False,,0.152,8575.7,ssd,1208.8346,366.6483,30.96,4,0.8819
deploy_01194,container,ml_training,2,32,0.853,0.9,3.04,0.041,EU_Central,1.23,0.314,6560.15,False,0.0,0.798,5803.2,hdd,710.2307,170.5729,89.9,3,0.4968
deploy_01195,container,streaming,2,16,0.334,0.566,9.1,0.019,EU_Central,1.36,0.446,5801.77,False,0.0,4.374,7001.5,hdd,265.9622,51.5963,59.77,10,0.2742
deploy_01196,container,streaming,16,2,0.664,,1.2,0.057,US_West,1.35,0.612,5457.53,False,0.0,6.16,4539.9,ssd,1452.9895,168.9902,63.73,12,0.902
deploy_01197,vm,database,16,8,0.1,0.648,20.17,0.202,Canada,1.31,0.26,1481.11,False,0.0,2.223,7158.1,hdd,193.1334,21.4392,47.38,11,0.9017
deploy_01198,container,cache_service,8,1,0.259,0.9,1.09,0.085,Canada,1.34,0.768,6924.08,False,0.0,2.612,822.5,nvme,591.7091,20.6288,64.8,1,0.4882
deploy_01199,vm,database,32,16,0.377,0.496,89.46,0.184,Australia,1.65,0.789,1865.67,False,,0.206,9703.7,ssd,1017.6402,150.4946,54.47,4,1.8001
deploy_01200,container,cache_service,1,4,0.524,,5.39,0.035,Australia,1.39,0.224,4232.22,True,2.0,79.136,6183.6,nvme,98.2411,50.5582,76.9,7,0.1602
deploy_01201,container,web_service,1,8,0.567,0.653,2.69,0.073,Canada,1.17,0.845,4138.63,True,3.0,0.671,4525.5,ssd,,2.6048,70.07,8,0.2036
deploy_01202,container,ml_training,16,16,0.95,0.9,3.06,0.071,Nordic,1.25,0.216,6090.65,False,0.0,2.453,4967.9,hdd,2147.4666,168.3801,92.88,9,1.0024
deploy_01203,container,cache_service,1,128,0.338,0.9,10.79,0.05,Nordic,1.32,0.304,4175.79,False,0.0,9.72,134.6,ssd,841.5223,58.6049,69.02,4,1.3711
deploy_01204,vm,streaming,2,8,0.1,,61.18,0.145,US_East,1.36,0.559,6270.23,True,8.0,0.122,9991.0,hdd,166.6522,29.4081,43.21,5,0.2334
deploy_01205,container,web_service,32,32,0.214,0.622,3.72,0.059,Australia,1.62,0.729,1839.88,False,0.0,0.224,6044.7,ssd,773.6449,146.9162,55.44,4,2.0032
deploy_01206,container,database,4,8,0.317,0.774,1.61,0.068,US_East,1.25,0.127,7095.03,False,,1.246,,nvme,375.8748,131.3293,63.86,12,0.3515
deploy_01207,container,cache_service,4,32,0.441,,3.37,0.037,Asia_Pacific,1.33,0.576,8482.04,True,5.0,0.532,3664.5,hdd,884.4448,225.0224,73.53,9,0.5786
deploy_01208,vm,ml_training,4,32,0.113,0.868,16.78,0.313,EU_Central,1.43,,7288.48,True,5.0,1.009,1049.0,hdd,643.8669,151.6992,51.19,11,0.5776
deploy_01209,vm,database,16,8,0.407,0.463,15.08,0.127,Canada,1.25,0.702,,False,0.0,0.71,6174.7,nvme,75.0569,3.1573,56.37,8,0.9618
deploy_01210,container,database,4,1,0.453,0.9,0.57,0.051,Asia_Pacific,1.59,0.427,7682.21,False,0.0,2.427,6415.2,ssd,513.9365,168.7998,73.6,7,0.2858
deploy_01211,vm,database,4,4,0.449,0.823,21.41,0.221,Australia,1.32,0.452,1480.36,True,9.0,2.249,3320.0,nvme,104.4933,38.5567,66.01,7,0.317
deploy_01212,vm,data_processing,2,2,,0.344,21.16,0.114,Asia_Pacific,1.41,0.144,4298.17,True,4.0,0.77,630.4,nvme,130.7807,67.196,52.24,2,0.2044
deploy_01213,container,ml_training,16,128,0.893,0.9,,,EU_Central,1.25,0.523,5242.29,True,8.0,0.092,4318.2,hdd,3280.6125,547.4569,90.1,1,2.1732
deploy_01214,container,streaming,16,32,0.85,0.771,,0.037,Nordic,1.32,0.372,8229.6,True,9.0,0.082,4895.0,hdd,3069.3777,192.6647,86.01,1,1.1976
deploy_01215,vm,api_gateway,8,16,0.463,0.441,55.72,0.197,EU_Central,1.36,0.786,6944.92,True,4.0,1.35,5441.7,nvme,1070.7164,80.3372,55.84,1,0.5973
deploy_01216,container,cache_service,16,8,0.318,0.9,,0.082,Asia_Pacific,1.39,0.305,,False,0.0,0.503,529.6,hdd,1443.4337,601.8433,67.26,9,0.9476
deploy_01217,container,ml_training,2,32,0.928,0.815,2.36,0.037,EU_Central,1.25,0.496,,True,7.0,1.236,9967.8,ssd,604.7038,,90.48,2,0.5022
deploy_01218,vm,ml_training,8,16,0.103,0.612,31.79,,Asia_Pacific,1.29,0.423,8006.78,True,4.0,1.496,6605.0,ssd,697.4995,229.6992,48.54,7,0.6332
deploy_01219,container,web_service,4,2,0.453,0.595,,0.025,EU_Central,1.41,0.491,,True,6.0,0.2,3790.8,nvme,114.8136,19.7774,65.24,7,0.2395
deploy_01220,container,batch_processing,2,16,0.787,0.9,9.17,0.039,Australia,1.6,0.365,4080.05,True,3.0,3.205,9121.1,nvme,,159.0262,87.31,1,0.2785
deploy_01221,container,api_gateway,16,128,,0.342,0.69,0.047,US_East,1.39,0.476,6964.0,False,0.0,33.908,860.3,ssd,3015.3983,631.7263,51.72,9,2.1341
deploy_01222,container,api_gateway,1,4,0.373,0.431,,0.047,Nordic,1.14,0.265,,True,5.0,0.513,7647.8,hdd,124.0488,9.1176,56.4,10,0.1446
deploy_01223,vm,api_gateway,2,128,0.538,0.407,23.58,0.178,EU_Central,1.16,0.506,3405.27,True,1.0,0.909,776.1,ssd,946.7914,156.2411,58.38,7,
deploy_01224,container,cache_service,1,2,0.445,0.9,1.31,0.037,Canada,1.23,0.647,7564.22,True,7.0,79.483,8760.5,nvme,112.1218,5.9301,73.67,10,0.1396
deploy_01225,container,web_service,16,64,0.671,0.563,7.95,,Canada,1.36,0.181,6682.45,True,4.0,1.815,9672.2,hdd,2762.0828,339.4035,,1,1.473
deploy_01226,vm,web_service,16,2,0.1,0.332,37.35,0.166,Canada,1.35,0.558,,False,0.0,1.605,477.6,nvme,1131.6792,74.9644,38.97,4,0.8419
deploy_01227,vm,data_processing,8,64,0.526,0.611,24.44,0.214,Nordic,1.15,0.518,5994.41,False,0.0,0.114,5757.8,ssd,1442.3338,66.9443,62.92,8,1.0671
deploy_01228,vm,streaming,8,64,0.585,0.696,10.62,0.179,Nordic,1.25,0.164,5261.39,False,0.0,1.344,2033.0,ssd,1452.2763,,68.88,7,1.1366
deploy_01229,vm,api_gateway,1,2,0.15,0.255,14.01,0.182,Australia,1.56,0.393,1201.91,False,0.0,4.121,,ssd,16.9981,7.2264,38.19,5,0.1471
deploy_01230,vm,web_service,2,2,0.14,0.62,14.65,0.157,EU_Central,1.61,0.716,4356.33,True,,0.669,2142.2,nvme,110.1217,10.9309,49.49,3,0.1356
deploy_01231,vm,web_service,4,4,0.246,0.256,37.58,0.293,US_East,1.46,0.569,7955.86,True,5.0,11.762,3371.5,ssd,482.2904,83.0595,,4,0.2577
deploy_01232,vm,ml_training,32,8,0.312,0.504,32.99,0.12,Canada,1.37,0.182,7134.2,True,5.0,0.134,2882.3,ssd,2806.274,344.4342,53.97,9,1.7581
deploy_01233,container,api_gateway,16,4,0.618,0.481,6.84,0.051,US_West,1.14,0.17,4311.18,True,4.0,0.332,5072.3,nvme,981.16,244.4421,67.62,1,0.8954
deploy_01234,vm,data_processing,2,64,0.335,0.379,28.18,0.179,US_West,1.32,0.675,2633.15,True,9.0,0.11,2034.7,hdd,345.6486,,,11,0.7725
deploy_01235,container,cache_service,32,4,0.325,0.9,,0.048,Nordic,1.06,0.822,1392.26,False,0.0,1.282,4469.7,hdd,425.3761,7.0953,68.56,7,1.6687
deploy_01236,container,api_gateway,16,32,0.339,0.557,3.04,0.09,Nordic,1.13,0.242,3254.25,True,,1.167,,ssd,658.4378,49.8973,57.61,11,1.1428
deploy_01237,vm,ml_training,4,128,0.584,0.9,44.05,0.165,EU_Central,1.43,0.303,1794.33,True,3.0,5.187,5992.1,nvme,688.1653,,,8,1.4941
deploy_01238,vm,microservice,4,16,0.1,0.638,29.41,0.175,Nordic,1.07,0.55,3191.87,False,0.0,4.086,8155.9,nvme,142.8548,6.1255,47.87,7,0.4246
deploy_01239,vm,microservice,16,4,0.361,0.289,35.84,0.169,Asia_Pacific,1.57,,5110.75,True,,0.194,9530.5,ssd,1286.6001,171.9412,48.05,4,0.929
deploy_01240,vm,cache_service,8,16,0.274,0.9,26.18,0.231,Asia_Pacific,1.46,,7520.62,False,0.0,2.503,163.1,ssd,959.1971,314.4062,61.03,4,0.657
deploy_01241,container,batch_processing,16,8,0.805,0.9,7.39,0.021,Australia,1.46,,3638.95,True,4.0,1.544,4859.5,hdd,1213.9852,216.1734,88.58,8,0.971
deploy_01242,vm,web_service,4,32,0.288,0.187,34.65,0.233,US_West,1.19,0.171,1773.69,False,0.0,0.341,2135.3,hdd,161.2558,40.1103,,9,0.565
deploy_01243,container,streaming,32,1,0.758,0.421,2.47,0.04,EU_Central,1.13,0.519,6358.61,True,6.0,0.298,7913.9,hdd,2987.0094,502.5145,71.74,11,1.6422
deploy_01244,container,batch_processing,2,64,0.825,0.9,4.01,0.041,US_West,1.33,0.782,3450.97,False,0.0,1.713,1854.9,hdd,710.3638,43.2276,88.77,8,0.8197
deploy_01245,container,cache_service,32,16,,0.9,0.84,0.026,US_West,1.28,,4305.07,True,8.0,1.662,2000.7,nvme,1396.6572,241.2314,66.55,10,1.7879
deploy_01246,vm,database,1,16,0.347,0.791,,0.179,Nordic,1.29,0.553,763.3,False,0.0,6.141,1062.8,hdd,29.5945,1.3235,62.21,5,0.2752
deploy_01247,vm,microservice,8,128,0.312,0.436,32.67,0.151,US_West,1.42,0.833,5116.55,False,0.0,0.652,1269.9,ssd,1629.7156,81.4746,51.0,4,1.766
deploy_01248,vm,streaming,16,8,0.852,0.309,36.81,0.273,US_West,1.55,0.676,4283.21,True,5.0,0.587,1273.6,nvme,1956.1025,188.358,65.16,6,0.9397
deploy_01249,vm,batch_processing,1,32,0.362,0.9,60.02,0.137,Canada,1.27,0.554,1756.89,False,0.0,19.017,5059.4,hdd,111.1906,7.4434,67.39,10,0.4522
deploy_01250,vm,ml_training,32,32,0.801,0.546,58.47,0.078,Nordic,1.15,0.433,6495.07,False,0.0,0.329,6228.3,nvme,,213.115,76.08,11,1.9997
deploy_01251,vm,database,16,1,0.623,0.561,,0.315,Nordic,1.11,0.644,5950.34,False,,2.743,3216.7,ssd,1416.3405,50.4598,62.29,11,0.868
deploy_01252,container,database,32,2,0.652,0.9,1.71,0.047,US_West,1.56,0.405,3327.45,True,5.0,0.827,6996.6,hdd,1988.2096,,81.65,1,1.7022
deploy_01253,vm,data_processing,16,8,0.607,0.404,16.97,0.074,Australia,1.56,0.5,5533.53,False,0.0,1.306,2139.2,hdd,1789.1224,602.788,64.15,7,0.9605
deploy_01254,vm,batch_processing,4,4,0.847,,71.7,0.208,Australia,1.28,0.14,8365.21,False,0.0,0.106,8199.8,ssd,787.1501,473.7188,69.04,1,0.3009
deploy_01255,container,microservice,1,64,0.345,0.254,1.37,0.074,US_East,1.35,0.298,1883.86,False,0.0,0.465,4527.2,nvme,259.1572,67.9536,49.21,6,0.7654
deploy_01256,vm,data_processing,8,128,0.513,0.716,31.84,0.114,US_East,1.51,0.461,5576.18,True,4.0,1.28,9420.3,nvme,2328.1268,502.257,68.59,3,1.7563
deploy_01257,container,streaming,8,128,0.622,0.836,1.13,0.044,US_East,1.42,0.351,6074.7,True,4.0,0.117,4943.9,ssd,2489.2128,646.3494,78.66,1,1.7378
deploy_01258,container,web_service,2,16,0.239,0.525,9.69,0.02,Nordic,1.19,0.731,3077.77,True,4.0,1.115,4385.3,hdd,108.4104,2.9155,54.7,11,0.3297
deploy_01259,vm,microservice,32,2,0.241,0.1,96.57,0.127,Asia_Pacific,1.55,,4549.18,False,0.0,,9486.8,hdd,1797.7279,,38.82,1,1.6608
deploy_01260,container,batch_processing,32,32,0.746,0.674,0.56,,US_West,1.26,0.255,7989.92,True,6.0,0.109,8999.4,nvme,4805.9347,1074.0659,,10,1.9838
deploy_01261,vm,ml_training,1,4,0.627,0.247,26.91,0.321,Canada,,0.447,8097.74,True,5.0,12.395,,nvme,208.9481,17.3265,52.85,10,0.1114
deploy_01262,vm,cache_service,1,1,0.216,0.828,10.45,0.125,Nordic,1.2,0.278,8477.12,False,0.0,0.455,3043.5,hdd,85.366,6.1623,59.74,12,0.0913
deploy_01263,vm,batch_processing,16,4,0.43,0.335,23.1,0.378,Asia_Pacific,1.44,0.209,5943.9,True,4.0,0.995,4422.2,hdd,1760.4093,835.4853,45.88,3,0.8537
deploy_01264,container,api_gateway,32,32,,0.555,6.15,0.044,Australia,1.61,0.327,6497.91,False,0.0,,3938.0,nvme,5422.5404,2579.4179,74.18,6,1.9337
deploy_01265,container,streaming,8,32,0.95,0.759,3.6,0.09,EU_Central,1.5,0.688,5268.09,True,5.0,3.173,3745.8,hdd,1529.0736,167.0333,88.06,9,0.8086
